id,date,energyreal_wac_sum_consumed,energyreal_wac_sum_produced,current_ac_sum,powerreal_p_sum,reference,voltage_ac_phase_average
1840191,"['Mar', '02', '2022', '00:00:22']",22620700.0,234689.0,38.4728,3882.29,comfenalco1-meter,128.351
1840192,"['Mar', '02', '2022', '00:00:31']",1948300.0,8491130.0,10.5508,1051.28,takurika1-meter,123.361
1840193,"['Mar', '02', '2022', '00:00:32']",22620700.0,234689.0,38.5659,3902.0,comfenalco1-meter,128.432
1840194,"['Mar', '02', '2022', '00:00:42']",1948300.0,8491130.0,10.5587,1052.56,takurika1-meter,123.403
1840195,"['Mar', '02', '2022', '00:00:43']",22620700.0,234689.0,38.5047,3891.46,comfenalco1-meter,128.567
1823032,"['Mar', '01', '2022', '00:00:01']",1946460.0,8414830.0,1.46418,56.0025,takurika1-meter,123.783
1823033,"['Mar', '01', '2022', '00:00:02']",22390500.0,234678.0,26.7297,1979.23,comfenalco1-meter,134.255
1823034,"['Mar', '01', '2022', '00:00:11']",1946460.0,8414830.0,1.47035,56.8623,takurika1-meter,123.754
1823035,"['Mar', '01', '2022', '00:00:12']",22390500.0,234678.0,26.764,1986.43,comfenalco1-meter,134.496
1823036,"['Mar', '01', '2022', '00:00:21']",1946460.0,8414830.0,1.46486,56.1133,takurika1-meter,123.737
1823037,"['Mar', '01', '2022', '00:00:22']",22390600.0,234678.0,26.7833,1994.05,comfenalco1-meter,134.405
1823038,"['Mar', '01', '2022', '00:00:31']",1946460.0,8414830.0,1.47265,56.9446,takurika1-meter,123.853
1823039,"['Mar', '01', '2022', '00:00:32']",22390600.0,234678.0,26.8391,1995.71,comfenalco1-meter,134.499
1823040,"['Mar', '01', '2022', '00:00:41']",1946460.0,8414830.0,1.4664,55.9957,takurika1-meter,123.811
1823041,"['Mar', '01', '2022', '00:00:42']",22390600.0,234678.0,27.1549,2075.07,comfenalco1-meter,134.534
1805787,"['Feb', '28', '2022', '00:00:03']",1942730.0,8340820.0,4.82442,328.949,takurika1-meter,123.54
1805788,"['Feb', '28', '2022', '00:00:04']",22158700.0,234677.0,38.8071,3981.99,comfenalco1-meter,127.176
1805789,"['Feb', '28', '2022', '00:00:13']",1942740.0,8340820.0,4.82524,329.622,takurika1-meter,123.463
1805790,"['Feb', '28', '2022', '00:00:14']",22158700.0,234677.0,38.827,3985.53,comfenalco1-meter,127.097
1805791,"['Feb', '28', '2022', '00:00:23']",1942740.0,8340820.0,4.8181,328.796,takurika1-meter,123.658
1805792,"['Feb', '28', '2022', '00:00:24']",22158800.0,234677.0,38.8323,3987.74,comfenalco1-meter,127.214
1805793,"['Feb', '28', '2022', '00:00:33']",1942740.0,8340820.0,4.82048,329.161,takurika1-meter,123.498
1805794,"['Feb', '28', '2022', '00:00:34']",22158800.0,234677.0,38.9902,4016.6,comfenalco1-meter,127.107
1805795,"['Feb', '28', '2022', '00:00:43']",1942740.0,8340820.0,4.82171,328.823,takurika1-meter,123.521
1805796,"['Feb', '28', '2022', '00:00:44']",22158800.0,234677.0,38.8029,3983.5,comfenalco1-meter,127.109
1789299,"['Feb', '27', '2022', '00:25:13']",22094600.0,234651.0,56.1178,6111.06,comfenalco1-meter,131.957
1789300,"['Feb', '27', '2022', '00:25:21']",22094600.0,234651.0,56.084,6123.12,comfenalco1-meter,131.973
1789301,"['Feb', '27', '2022', '00:25:29']",1938950.0,8247040.0,4.83393,329.524,takurika1-meter,123.022
1789302,"['Feb', '27', '2022', '00:25:31']",22094700.0,234651.0,56.2835,6146.19,comfenalco1-meter,132.046
1789303,"['Feb', '27', '2022', '00:25:32']",1938950.0,8247040.0,4.8373,329.42,takurika1-meter,122.975
1789304,"['Feb', '27', '2022', '00:25:41']",22094700.0,234651.0,55.5701,6028.95,comfenalco1-meter,131.879
1789305,"['Feb', '27', '2022', '00:25:43']",1938950.0,8247040.0,4.83064,329.158,takurika1-meter,122.836
1789306,"['Feb', '27', '2022', '00:25:51']",22094700.0,234651.0,55.553,6031.22,comfenalco1-meter,131.971
1789307,"['Feb', '27', '2022', '00:25:52']",1938950.0,8247040.0,4.82738,329.641,takurika1-meter,122.89
1789308,"['Feb', '27', '2022', '00:26:01']",22094700.0,234651.0,55.7089,6047.31,comfenalco1-meter,131.834
1778272,"['Feb', '25', '2022', '00:00:02']",1931280.0,8046190.0,4.87891,330.893,takurika1-meter,124.568
1778273,"['Feb', '25', '2022', '00:00:05']",21824200.0,234617.0,38.7119,4049.23,comfenalco1-meter,129.425
1778274,"['Feb', '25', '2022', '00:00:12']",1931280.0,8046190.0,4.87805,330.708,takurika1-meter,124.505
1778275,"['Feb', '25', '2022', '00:00:15']",21824200.0,234617.0,38.7315,4048.27,comfenalco1-meter,129.343
1778276,"['Feb', '25', '2022', '00:00:22']",1931290.0,8046190.0,4.8848,330.609,takurika1-meter,124.5
1778277,"['Feb', '25', '2022', '00:00:25']",21824200.0,234617.0,55.1259,5938.07,comfenalco1-meter,129.308
1778278,"['Feb', '25', '2022', '00:00:32']",1931290.0,8046190.0,4.87753,329.977,takurika1-meter,124.588
1778279,"['Feb', '25', '2022', '00:00:35']",21824300.0,234617.0,55.3981,5975.04,comfenalco1-meter,129.484
1778280,"['Feb', '25', '2022', '00:00:42']",1931290.0,8046190.0,4.88802,331.268,takurika1-meter,124.601
1778281,"['Feb', '25', '2022', '00:00:45']",21824300.0,234617.0,55.7118,6030.19,comfenalco1-meter,129.448
1761453,"['Feb', '24', '2022', '00:00:03']",21619000.0,234591.0,39.9355,4053.62,comfenalco1-meter,127.502
1761454,"['Feb', '24', '2022', '00:00:04']",1927430.0,7955570.0,4.8038,331.106,takurika1-meter,124.151
1761455,"['Feb', '24', '2022', '00:00:13']",21619000.0,234591.0,40.4078,4126.16,comfenalco1-meter,127.583
1761456,"['Feb', '24', '2022', '00:00:14']",1927430.0,7955570.0,4.78921,329.887,takurika1-meter,124.245
1761457,"['Feb', '24', '2022', '00:00:23']",21619000.0,234591.0,40.2861,4111.22,comfenalco1-meter,127.507
1761458,"['Feb', '24', '2022', '00:00:24']",1927440.0,7955570.0,4.80447,330.781,takurika1-meter,124.176
1761459,"['Feb', '24', '2022', '00:00:33']",21619100.0,234591.0,40.3662,4131.53,comfenalco1-meter,127.476
1761460,"['Feb', '24', '2022', '00:00:34']",1927440.0,7955570.0,4.80115,330.857,takurika1-meter,124.136
1761461,"['Feb', '24', '2022', '00:00:43']",21619100.0,234591.0,40.3966,4129.84,comfenalco1-meter,127.672
1761462,"['Feb', '24', '2022', '00:00:44']",1927440.0,7955570.0,4.79345,330.291,takurika1-meter,124.363
1744596,"['Feb', '23', '2022', '00:00:02']",1920230.0,7917850.0,1.47101,55.7994,takurika1-meter,124.737
1744597,"['Feb', '23', '2022', '00:00:03']",21495300.0,234401.0,40.833,4213.81,comfenalco1-meter,128.694
1744598,"['Feb', '23', '2022', '00:00:11']",1920230.0,7917850.0,1.47549,56.2113,takurika1-meter,124.665
1744599,"['Feb', '23', '2022', '00:00:12']",21495300.0,234401.0,40.7042,4186.5,comfenalco1-meter,128.676
1744600,"['Feb', '23', '2022', '00:00:22']",1920230.0,7917850.0,1.47335,56.0875,takurika1-meter,124.744
1744601,"['Feb', '23', '2022', '00:00:22']",21495300.0,234401.0,40.6853,4187.45,comfenalco1-meter,128.755
1744602,"['Feb', '23', '2022', '00:00:31']",1920230.0,7917850.0,1.47198,55.851,takurika1-meter,124.729
1744603,"['Feb', '23', '2022', '00:00:33']",21495400.0,234401.0,40.7907,4204.2,comfenalco1-meter,128.817
1744604,"['Feb', '23', '2022', '00:00:42']",1920230.0,7917850.0,1.47065,55.8826,takurika1-meter,124.685
1744605,"['Feb', '23', '2022', '00:00:43']",21495400.0,234401.0,40.4517,4147.13,comfenalco1-meter,128.572
1726529,"['Feb', '22', '2022', '00:00:01']",1916590.0,7820510.0,4.71584,328.586,takurika1-meter,124.901
1726530,"['Feb', '22', '2022', '00:00:02']",21372400.0,234220.0,38.2781,3972.79,comfenalco1-meter,129.117
1726531,"['Feb', '22', '2022', '00:00:02']",9335110.0,10532.0,40.1569,4785.22,edlv-meter,125.357
1726532,"['Feb', '22', '2022', '00:00:11']",1916590.0,7820510.0,4.71551,328.605,takurika1-meter,124.849
1726533,"['Feb', '22', '2022', '00:00:13']",21372400.0,234220.0,38.8837,4065.45,comfenalco1-meter,129.093
1726534,"['Feb', '22', '2022', '00:00:21']",1916600.0,7820510.0,4.71623,328.436,takurika1-meter,124.848
1726535,"['Feb', '22', '2022', '00:00:22']",21372400.0,234220.0,38.8064,4051.91,comfenalco1-meter,129.119
1726536,"['Feb', '22', '2022', '00:00:31']",1916600.0,7820510.0,4.72348,329.649,takurika1-meter,124.844
1726537,"['Feb', '22', '2022', '00:00:32']",21372400.0,234220.0,38.8031,4048.76,comfenalco1-meter,129.089
1726538,"['Feb', '22', '2022', '00:00:41']",1916600.0,7820510.0,4.71477,328.685,takurika1-meter,124.994
1708204,"['Feb', '21', '2022', '00:00:01']",1912630.0,7740690.0,4.73623,328.999,takurika1-meter,123.939
1708205,"['Feb', '21', '2022', '00:00:02']",9272060.0,10200.0,37.9528,4603.27,edlv-meter,125.497
1708206,"['Feb', '21', '2022', '00:00:02']",21219700.0,234070.0,38.6441,3945.82,comfenalco1-meter,127.873
1708207,"['Feb', '21', '2022', '00:00:11']",1912630.0,7740690.0,4.73498,329.241,takurika1-meter,123.988
1708208,"['Feb', '21', '2022', '00:00:12']",21219700.0,234070.0,38.6114,3923.91,comfenalco1-meter,127.86
1708209,"['Feb', '21', '2022', '00:00:21']",1912640.0,7740690.0,4.73175,329.341,takurika1-meter,123.913
1708210,"['Feb', '21', '2022', '00:00:22']",21219700.0,234070.0,38.6208,3934.16,comfenalco1-meter,127.906
1708211,"['Feb', '21', '2022', '00:00:31']",1912640.0,7740690.0,4.73238,328.824,takurika1-meter,123.949
1708212,"['Feb', '21', '2022', '00:00:32']",21219700.0,234070.0,38.6644,3934.0,comfenalco1-meter,127.908
1708213,"['Feb', '21', '2022', '00:00:41']",1912640.0,7740690.0,4.73537,329.462,takurika1-meter,123.939
1690097,"['Feb', '20', '2022', '00:00:02']",21173700.0,234016.0,39.4526,4174.31,comfenalco1-meter,130.533
1690098,"['Feb', '20', '2022', '00:00:02']",9136010.0,10145.0,96.5847,11561.3,edlv-meter,124.654
1690099,"['Feb', '20', '2022', '00:00:03']",1881380.0,7648860.0,27.0602,2794.48,takurika1-meter,124.129
1690100,"['Feb', '20', '2022', '00:00:12']",21173700.0,234016.0,39.3801,4165.04,comfenalco1-meter,130.528
1690101,"['Feb', '20', '2022', '00:00:13']",1881380.0,7648860.0,27.0191,2791.81,takurika1-meter,124.207
1690102,"['Feb', '20', '2022', '00:00:22']",21173700.0,234016.0,39.5291,4196.37,comfenalco1-meter,130.521
1690103,"['Feb', '20', '2022', '00:00:23']",1881420.0,7648860.0,26.9134,2780.77,takurika1-meter,124.203
1690104,"['Feb', '20', '2022', '00:00:32']",21173700.0,234016.0,39.4406,4170.46,comfenalco1-meter,130.616
1690105,"['Feb', '20', '2022', '00:00:33']",1881420.0,7648860.0,26.8811,2778.55,takurika1-meter,124.252
1690106,"['Feb', '20', '2022', '00:00:42']",21173800.0,234016.0,39.9786,4249.56,comfenalco1-meter,130.516
1673179,"['Feb', '19', '2022', '00:00:01']",21119300.0,233885.0,41.1611,4243.32,comfenalco1-meter,124.602
1673180,"['Feb', '19', '2022', '00:00:03']",1870590.0,7584530.0,4.81781,330.832,takurika1-meter,124.796
1673181,"['Feb', '19', '2022', '00:00:11']",21119300.0,233885.0,41.034,4214.15,comfenalco1-meter,124.588
1673182,"['Feb', '19', '2022', '00:00:13']",1870590.0,7584530.0,4.81487,330.929,takurika1-meter,124.801
1673183,"['Feb', '19', '2022', '00:00:21']",21119300.0,233885.0,41.1025,4216.17,comfenalco1-meter,124.315
1673184,"['Feb', '19', '2022', '00:00:22']",1870590.0,7584530.0,4.8138,330.803,takurika1-meter,124.791
1673185,"['Feb', '19', '2022', '00:00:31']",21119300.0,233885.0,40.5347,4148.04,comfenalco1-meter,124.983
1673186,"['Feb', '19', '2022', '00:00:32']",1870590.0,7584530.0,4.80895,331.15,takurika1-meter,125.01
1673187,"['Feb', '19', '2022', '00:00:41']",21119300.0,233885.0,40.5711,4141.4,comfenalco1-meter,124.612
1673188,"['Feb', '19', '2022', '00:00:43']",1870590.0,7584530.0,4.81768,331.283,takurika1-meter,124.862
1656817,"['Feb', '18', '2022', '00:00:03']",1863820.0,7534340.0,4.82859,330.091,takurika1-meter,122.507
1656818,"['Feb', '18', '2022', '00:00:03']",20992300.0,233685.0,41.5405,4297.9,comfenalco1-meter,128.427
1656819,"['Feb', '18', '2022', '00:00:12']",1863820.0,7534340.0,4.81538,329.887,takurika1-meter,123.457
1656820,"['Feb', '18', '2022', '00:00:13']",20992300.0,233685.0,41.1965,4270.32,comfenalco1-meter,129.221
1656821,"['Feb', '18', '2022', '00:00:22']",1863820.0,7534340.0,4.80721,329.661,takurika1-meter,123.694
1656822,"['Feb', '18', '2022', '00:00:23']",20992300.0,233685.0,41.1013,4264.0,comfenalco1-meter,129.552
1656823,"['Feb', '18', '2022', '00:00:32']",1863830.0,7534340.0,4.80903,329.395,takurika1-meter,123.503
1656824,"['Feb', '18', '2022', '00:00:33']",20992300.0,233685.0,40.5773,4176.24,comfenalco1-meter,129.343
1656825,"['Feb', '18', '2022', '00:00:42']",1863830.0,7534340.0,4.80932,329.514,takurika1-meter,123.542
1656826,"['Feb', '18', '2022', '00:00:43']",20992300.0,233685.0,40.4212,4152.57,comfenalco1-meter,129.276
1639916,"['Feb', '17', '2022', '00:00:02']",1855870.0,7480320.0,5.03302,345.725,takurika1-meter,122.899
1639917,"['Feb', '17', '2022', '00:00:03']",20863900.0,233509.0,41.477,4274.33,comfenalco1-meter,127.604
1639918,"['Feb', '17', '2022', '00:00:12']",1855870.0,7480320.0,5.03154,346.136,takurika1-meter,122.91
1639919,"['Feb', '17', '2022', '00:00:13']",20863900.0,233509.0,41.2402,4234.91,comfenalco1-meter,127.569
1639920,"['Feb', '17', '2022', '00:00:22']",1855870.0,7480320.0,5.03148,345.842,takurika1-meter,122.927
1639921,"['Feb', '17', '2022', '00:00:23']",20863900.0,233509.0,41.2245,4233.52,comfenalco1-meter,127.619
1639922,"['Feb', '17', '2022', '00:00:32']",1855880.0,7480320.0,5.02487,345.182,takurika1-meter,122.961
1639923,"['Feb', '17', '2022', '00:00:33']",20863900.0,233509.0,41.9723,4348.62,comfenalco1-meter,127.555
1639924,"['Feb', '17', '2022', '00:00:42']",1855880.0,7480320.0,5.03255,345.993,takurika1-meter,122.992
1639925,"['Feb', '17', '2022', '00:00:43']",20864000.0,233509.0,41.3503,4290.3,comfenalco1-meter,127.643
1622148,"['Feb', '16', '2022', '00:00:03']",20711800.0,233356.0,27.3529,1980.1,comfenalco1-meter,130.712
1622149,"['Feb', '16', '2022', '00:00:04']",1827960.0,7460270.0,5.44682,382.327,takurika1-meter,124.153
1622150,"['Feb', '16', '2022', '00:00:04']",8621680.0,10011.0,34.3856,4115.77,edlv-meter,126.044
1622151,"['Feb', '16', '2022', '00:00:12']",20711800.0,233356.0,27.0401,1915.12,comfenalco1-meter,130.686
1622152,"['Feb', '16', '2022', '00:00:14']",1827960.0,7460270.0,5.45939,383.156,takurika1-meter,124.203
1622153,"['Feb', '16', '2022', '00:00:22']",20711800.0,233356.0,26.9955,1902.71,comfenalco1-meter,130.697
1622154,"['Feb', '16', '2022', '00:00:24']",1827960.0,7460270.0,5.45685,382.57,takurika1-meter,124.189
1622155,"['Feb', '16', '2022', '00:00:32']",20711800.0,233356.0,26.965,1898.72,comfenalco1-meter,130.597
1622156,"['Feb', '16', '2022', '00:00:34']",1827970.0,7460270.0,5.4522,382.211,takurika1-meter,124.115
1622157,"['Feb', '16', '2022', '00:00:42']",20711800.0,233356.0,27.1162,1928.01,comfenalco1-meter,130.573
1603824,"['Feb', '15', '2022', '00:00:01']",1813450.0,7397940.0,4.76448,331.521,takurika1-meter,124.917
1603825,"['Feb', '15', '2022', '00:00:02']",8556770.0,9827.0,34.1994,4125.67,edlv-meter,126.089
1603826,"['Feb', '15', '2022', '00:00:04']",20564900.0,233214.0,38.5747,4053.63,comfenalco1-meter,130.532
1603827,"['Feb', '15', '2022', '00:00:12']",1813450.0,7397940.0,4.76567,331.921,takurika1-meter,124.989
1603828,"['Feb', '15', '2022', '00:00:14']",20564900.0,233214.0,38.6159,4064.06,comfenalco1-meter,130.702
1603829,"['Feb', '15', '2022', '00:00:21']",1813450.0,7397940.0,4.7512,331.708,takurika1-meter,125.189
1603830,"['Feb', '15', '2022', '00:00:24']",20564900.0,233214.0,38.7869,4090.34,comfenalco1-meter,130.657
1603831,"['Feb', '15', '2022', '00:00:31']",1813460.0,7397940.0,4.75402,331.771,takurika1-meter,124.943
1603832,"['Feb', '15', '2022', '00:00:34']",20564900.0,233214.0,38.6366,4057.63,comfenalco1-meter,130.538
1603833,"['Feb', '15', '2022', '00:00:41']",1813460.0,7397940.0,4.77438,331.789,takurika1-meter,124.867
1585606,"['Feb', '14', '2022', '00:00:03']",1809710.0,7310280.0,4.82537,330.268,takurika1-meter,123.276
1585607,"['Feb', '14', '2022', '00:00:04']",20384600.0,233092.0,39.0186,4112.24,comfenalco1-meter,130.112
1585608,"['Feb', '14', '2022', '00:00:04']",8493420.0,9775.0,32.1319,3863.24,edlv-meter,125.973
1585609,"['Feb', '14', '2022', '00:00:13']",1809710.0,7310280.0,4.81825,330.167,takurika1-meter,123.415
1585610,"['Feb', '14', '2022', '00:00:14']",20384600.0,233092.0,39.125,4138.91,comfenalco1-meter,130.284
1585611,"['Feb', '14', '2022', '00:00:23']",1809710.0,7310280.0,4.82038,330.354,takurika1-meter,123.331
1585612,"['Feb', '14', '2022', '00:00:24']",20384600.0,233092.0,38.9797,4109.14,comfenalco1-meter,130.219
1585613,"['Feb', '14', '2022', '00:00:33']",1809720.0,7310280.0,4.82721,330.538,takurika1-meter,123.26
1585614,"['Feb', '14', '2022', '00:00:34']",20384600.0,233092.0,39.2975,4133.45,comfenalco1-meter,130.147
1585615,"['Feb', '14', '2022', '00:00:43']",1809720.0,7310280.0,4.8234,330.468,takurika1-meter,123.369
1567463,"['Feb', '13', '2022', '00:00:03']",1805350.0,7221710.0,5.44122,385.311,takurika1-meter,125.261
1567464,"['Feb', '13', '2022', '00:00:04']",20331200.0,232955.0,57.2667,6368.63,comfenalco1-meter,132.428
1567465,"['Feb', '13', '2022', '00:00:09']",8395680.0,9736.0,60.5464,7185.7,edlv-meter,125.371
1567466,"['Feb', '13', '2022', '00:00:13']",1805350.0,7221710.0,5.44556,385.079,takurika1-meter,125.093
1567467,"['Feb', '13', '2022', '00:00:14']",20331200.0,232955.0,57.4373,6390.3,comfenalco1-meter,132.319
1567468,"['Feb', '13', '2022', '00:00:23']",1805350.0,7221710.0,5.44024,384.803,takurika1-meter,125.172
1567469,"['Feb', '13', '2022', '00:00:23']",20331200.0,232955.0,57.4255,6395.64,comfenalco1-meter,132.419
1567470,"['Feb', '13', '2022', '00:00:33']",1805350.0,7221710.0,5.44369,385.259,takurika1-meter,125.215
1567471,"['Feb', '13', '2022', '00:00:34']",20331200.0,232955.0,57.7497,6423.62,comfenalco1-meter,132.452
1567472,"['Feb', '13', '2022', '00:00:43']",1805360.0,7221710.0,5.4524,385.53,takurika1-meter,125.152
1549198,"['Feb', '12', '2022', '00:00:03']",1774390.0,7133810.0,26.2434,2763.14,takurika1-meter,124.814
1549199,"['Feb', '12', '2022', '00:00:04']",8294460.0,9580.0,65.6041,7870.54,edlv-meter,126.066
1549200,"['Feb', '12', '2022', '00:00:04']",20278000.0,232782.0,41.2416,4386.57,comfenalco1-meter,132.014
1549201,"['Feb', '12', '2022', '00:00:12']",1774390.0,7133810.0,26.2072,2760.09,takurika1-meter,124.925
1549202,"['Feb', '12', '2022', '00:00:14']",20278000.0,232782.0,40.6663,4300.79,comfenalco1-meter,132.107
1549203,"['Feb', '12', '2022', '00:00:23']",1774390.0,7133810.0,26.1238,2751.89,takurika1-meter,124.952
1549204,"['Feb', '12', '2022', '00:00:23']",20278000.0,232782.0,40.8018,4315.11,comfenalco1-meter,132.116
1549205,"['Feb', '12', '2022', '00:00:33']",1774390.0,7133810.0,26.2115,2754.73,takurika1-meter,124.649
1549206,"['Feb', '12', '2022', '00:00:33']",20278000.0,232782.0,40.8397,4317.62,comfenalco1-meter,132.05
1549207,"['Feb', '12', '2022', '00:00:42']",1774440.0,7133810.0,26.1989,2756.25,takurika1-meter,124.796
1532085,"['Feb', '11', '2022', '00:00:02']",1738500.0,7069200.0,26.1931,2747.57,takurika1-meter,124.128
1532086,"['Feb', '11', '2022', '00:00:04']",20147100.0,232611.0,52.6774,5731.17,comfenalco1-meter,129.71
1532087,"['Feb', '11', '2022', '00:00:12']",1738500.0,7069200.0,26.3361,2762.45,takurika1-meter,124.042
1532088,"['Feb', '11', '2022', '00:00:13']",20147100.0,232611.0,53.9982,5923.12,comfenalco1-meter,129.65
1532089,"['Feb', '11', '2022', '00:00:22']",1738500.0,7069200.0,26.4592,2778.53,takurika1-meter,124.205
1532090,"['Feb', '11', '2022', '00:00:23']",20147100.0,232611.0,54.0222,5916.51,comfenalco1-meter,129.62
1532091,"['Feb', '11', '2022', '00:00:32']",1738500.0,7069200.0,26.4268,2773.74,takurika1-meter,124.141
1532092,"['Feb', '11', '2022', '00:00:33']",20147100.0,232611.0,54.3804,5964.35,comfenalco1-meter,129.552
1532093,"['Feb', '11', '2022', '00:00:42']",1738550.0,7069200.0,26.4724,2779.28,takurika1-meter,124.078
1532094,"['Feb', '11', '2022', '00:00:43']",20147100.0,232611.0,55.2818,6105.52,comfenalco1-meter,129.275
1513881,"['Feb', '10', '2022', '00:00:02']",1702250.0,7013840.0,27.2387,2823.53,takurika1-meter,124.678
1513882,"['Feb', '10', '2022', '00:00:03']",19979100.0,232518.0,38.1288,3918.98,comfenalco1-meter,127.617
1513883,"['Feb', '10', '2022', '00:00:04']",8161590.0,9049.0,53.8048,6255.68,edlv-meter,125.676
1513884,"['Feb', '10', '2022', '00:00:12']",1702250.0,7013840.0,27.2375,2826.44,takurika1-meter,124.805
1513885,"['Feb', '10', '2022', '00:00:13']",19979100.0,232518.0,38.0499,3901.83,comfenalco1-meter,127.805
1513886,"['Feb', '10', '2022', '00:00:22']",1702250.0,7013840.0,27.2259,2820.43,takurika1-meter,124.605
1513887,"['Feb', '10', '2022', '00:00:22']",19979100.0,232518.0,38.1326,3908.41,comfenalco1-meter,127.532
1513888,"['Feb', '10', '2022', '00:00:32']",1702250.0,7013840.0,27.2367,2824.18,takurika1-meter,124.701
1513889,"['Feb', '10', '2022', '00:00:33']",19979100.0,232518.0,38.2587,3933.33,comfenalco1-meter,127.633
1513890,"['Feb', '10', '2022', '00:00:42']",1702300.0,7013840.0,27.2529,2830.44,takurika1-meter,124.943
1495412,"['Feb', '09', '2022', '00:00:02']",1692800.0,6966200.0,4.82606,330.887,takurika1-meter,124.33
1495413,"['Feb', '09', '2022', '00:00:03']",8090600.0,8909.0,41.5656,5029.24,edlv-meter,124.964
1495414,"['Feb', '09', '2022', '00:00:03']",19777800.0,232466.0,57.5003,6242.85,comfenalco1-meter,129.865
1495415,"['Feb', '09', '2022', '00:00:12']",1692800.0,6966200.0,4.8204,330.335,takurika1-meter,124.4
1495416,"['Feb', '09', '2022', '00:00:12']",19777800.0,232466.0,57.9817,6324.57,comfenalco1-meter,129.961
1495417,"['Feb', '09', '2022', '00:00:22']",1692800.0,6966200.0,4.82058,330.394,takurika1-meter,124.441
1495418,"['Feb', '09', '2022', '00:00:22']",19777800.0,232466.0,57.9567,6329.99,comfenalco1-meter,130.033
1495419,"['Feb', '09', '2022', '00:00:32']",1692800.0,6966200.0,4.81891,330.418,takurika1-meter,124.276
1495420,"['Feb', '09', '2022', '00:00:33']",19777800.0,232466.0,58.0289,6318.36,comfenalco1-meter,129.848
1495421,"['Feb', '09', '2022', '00:00:42']",1692800.0,6966200.0,4.81865,330.505,takurika1-meter,124.271
1480086,"['Feb', '08', '2022', '00:00:02']",19577300.0,232352.0,56.8617,6226.68,comfenalco1-meter,130.563
1480087,"['Feb', '08', '2022', '00:00:03']",8028800.0,8764.0,36.0451,4327.04,edlv-meter,126.308
1480088,"['Feb', '08', '2022', '00:00:09']",1685950.0,6909900.0,4.76754,331.478,takurika1-meter,124.297
1480089,"['Feb', '08', '2022', '00:00:12']",19577300.0,232352.0,56.8852,6216.71,comfenalco1-meter,130.498
1480090,"['Feb', '08', '2022', '00:00:19']",1685950.0,6909900.0,4.7556,331.126,takurika1-meter,124.445
1480091,"['Feb', '08', '2022', '00:00:22']",19577300.0,232352.0,57.0897,6252.82,comfenalco1-meter,130.623
1480092,"['Feb', '08', '2022', '00:00:29']",1685950.0,6909900.0,4.75523,332.056,takurika1-meter,124.432
1480093,"['Feb', '08', '2022', '00:00:33']",19577300.0,232352.0,57.0907,6255.69,comfenalco1-meter,130.641
1480094,"['Feb', '08', '2022', '00:00:39']",1685950.0,6909900.0,4.75429,330.765,takurika1-meter,124.415
1480095,"['Feb', '08', '2022', '00:00:42']",19577300.0,232352.0,57.0948,6223.43,comfenalco1-meter,130.539
1461754,"['Feb', '07', '2022', '00:00:03']",7977010.0,8722.0,36.0299,4348.83,edlv-meter,125.125
1461755,"['Feb', '07', '2022', '00:00:04']",19409100.0,232219.0,55.6609,5970.3,comfenalco1-meter,129.297
1461756,"['Feb', '07', '2022', '00:00:07']",1682400.0,6825890.0,4.75949,329.115,takurika1-meter,124.006
1461757,"['Feb', '07', '2022', '00:00:14']",19409100.0,232219.0,55.1702,5895.39,comfenalco1-meter,129.445
1461758,"['Feb', '07', '2022', '00:00:17']",1682400.0,6825890.0,4.75965,329.101,takurika1-meter,123.905
1461759,"['Feb', '07', '2022', '00:00:24']",19409100.0,232219.0,55.28,5900.02,comfenalco1-meter,129.376
1461760,"['Feb', '07', '2022', '00:00:27']",1682400.0,6825890.0,4.7517,329.038,takurika1-meter,124.051
1461761,"['Feb', '07', '2022', '00:00:34']",19409100.0,232219.0,55.3876,5915.65,comfenalco1-meter,129.292
1461762,"['Feb', '07', '2022', '00:00:37']",1682400.0,6825890.0,4.76201,329.019,takurika1-meter,123.943
1461763,"['Feb', '07', '2022', '00:00:44']",19409100.0,232219.0,55.3032,5890.0,comfenalco1-meter,129.298
1443642,"['Feb', '06', '2022', '00:00:02']",7886630.0,8659.0,43.3837,5131.26,edlv-meter,124.702
1443643,"['Feb', '06', '2022', '00:00:04']",19361400.0,232210.0,38.6133,4022.38,comfenalco1-meter,131.564
1443644,"['Feb', '06', '2022', '00:00:05']",1678260.0,6734760.0,4.77204,328.826,takurika1-meter,123.924
